Group_Num,TP_1,TP_10,TP_11,TP_12,TP_2,TP_3,TP_4-13,TP_5,TP_6,TP_7,TP_8,TP_9
0,0.6510204081632652,0.6000000000000001,0.6000000000000001,1.0,0.6846659537063529,0.3649682867768368,0.8448979591836735,0.9418367346938775,0.6510204081632652,0.9926825124129207,0.1189969604863222,0.6900290736090922
1,0.7928571428571428,1.0,1.0,0.4,0.5753269121215785,0.860961342619093,0.6448979591836734,0.34897959183673466,0.7928571428571428,0.07591893371594706,1.0,0.6740518038852914
