Group_Num,SP_1,SP_2,SP_3,SP_4,SP_5
0,0.00220364753611982,7.719275515737748e-11,0.9999887054604276,0.8895510910314333,0.9999999976128566
1,0.9998656312477976,0.9999999999971233,0.00023167579952229313,0.30423916178025573,4.649939306933884e-08
