"","CN1_15_6","CN2_2","CN3_10","CN4_8","CN5_4_5","CN6_14","CN7_6","CN8_13","CN9_5","CN10_3","CN11_2_8","CN12_2_17","CN13_8","CN14_17","CN15_12","CN16_16_8","CN18_16","CN19_3","CN21_16","CN22_1","CN24_15","CN25_10","CN26_15_8","CN27_2","CN28_7","CN29_4","CN30_8_1","CN31_3","CN32_6","CN33_15_5","CN34_11","CN35_9","CN36_14","CN37_13","CN38_15_16","tsne_1","tsne_2","PhenoGraph"
"mADT-47.tsv",-0.00479259262260471,-0.348761317741857,1.78773810464908,-0.581138266903539,0.980320803903042,-0.474933615617441,-0.257142781603408,-0.22675253371779,0.913786325107012,5.33983307984177,-0.349238358486674,-0.551355888280644,-0.713842707869912,-0.11442113222609,-0.109708076555884,-0.69349543150981,-0.109105249342312,7.68731187172844,1.03446536606256,-0.479058014130464,0.208314037322172,0.793399618086186,-0.519804539438065,-0.485038969678416,-0.814561806079565,0.779415404780464,-0.493335727555863,1.00814482083994,-0.193789551281783,2.00539244939771,-0.239271841783084,-0.267626375029861,-0.308622948116175,-0.267117428644173,1.77159630649913,15.0677458203496,-1.10945579901694,"SP_2"
"mADT-48.tsv",-0.358751508657021,-0.348761317741857,-0.865652561790141,-0.581138266903539,-0.372727486543635,-0.50333487555413,-0.132675035640341,-0.22675253371779,-0.203522438469308,1.57542756843367,-0.349238358486674,-0.551355888280644,-0.716861320951607,-0.11442113222609,-0.109708076555884,-0.703103353815436,10.1070219151797,-0.294251683727509,2.69710050817308,-0.479058014130464,-0.427663977108966,-0.362827326308232,-0.55694793273316,-0.485038969678416,-0.640430708580502,-0.218179081581783,-0.493335727555863,-0.56031779080294,-0.185690801277211,-0.521503070844397,-0.239271841783084,-0.44665583051511,-0.308622948116175,-0.267117428644173,-0.495064528335746,-2.08140923155004,-6.01785799941961,"SP_5"
"mADT-49.tsv",-0.243211935489134,-0.348761317741857,-0.879499550231912,-0.576507456426609,-0.570844402439726,0.492174738093457,-0.254474624953142,-0.22675253371779,-0.201640248421658,-0.0532641226107713,-0.349238358486674,-0.551355888280644,-0.504149917481577,-0.113328713007099,-0.109708076555884,-0.621432500826836,-0.125251852269757,-0.197175203239166,-0.272059726373504,1.08993631856324,-0.418375163348644,-0.354525333230059,-0.521505201210958,-0.485038969678416,0.359884234403261,-0.477855747025542,-0.284698539851332,-0.408121108379366,-0.267980837463645,-0.520880089624323,-0.239271841783084,-0.160912851715857,3.30170686200752e-05,-0.267117428644173,-0.498806705086888,-1.31801370303569,-1.96473069691306,"SP_5"
"mADT-5.tsv",-0.203859779395474,-0.348761317741857,0.492434326214636,-0.443431987943204,-0.527385709440991,1.49058981686342,0.134189545784793,0.455567735168655,-0.0911223993644092,1.0282075858707,-0.349238358486674,-0.51748471590499,-0.675514593957259,-0.11442113222609,-0.109708076555884,0.735446755225209,-0.106609257634008,-0.289058927104637,4.03602768436129,-0.479058014130464,-0.24087505789185,0.648040289792506,-0.0722868247316699,-0.485038969678416,0.196838990022193,-0.439011588261259,-0.493335727555863,-0.517113808257192,0.196643284249145,0.0269754211582412,-0.239271841783084,1.47230759708274,0.74464681221447,1.06558386305257,1.76691677321492,8.54310727599462,-3.85724058309991,"SP_2"
"mADT-50.tsv",1.65762617855122,-0.348761317741857,0.0159988165221578,-0.427039940131157,-0.54079116280772,-0.50333487555413,-0.271236916015465,-0.22675253371779,-0.165688188939847,-0.368514931608937,-0.349238358486674,-0.551355888280644,-0.501428834111705,-0.11442113222609,-0.109708076555884,-0.279061348685333,-0.128705256587394,-0.126419661891068,-0.450456212419009,-0.468222008922171,0.803250538301462,-0.178099314084394,3.80333606810702,-0.485038969678416,2.40457019062743,-0.477855747025542,-0.341191380938498,1.00581909801119,-0.253420827533364,0.0412800238327234,-0.239271841783084,0.180597934949908,-0.308622948116175,-0.267117428644173,0.313479945674877,13.9899255729461,-3.96031997014009,"SP_2"
"mADT-51.tsv",4.23264450269211,-0.348761317741857,0.128062657641488,-0.0859087572247694,0.432844077229533,-0.50333487555413,-0.23585237512169,-0.22675253371779,0.200276367945508,-0.404778720610238,-0.349238358486674,-0.551355888280644,-0.702294875185854,-0.11442113222609,-0.109708076555884,-0.64370213947108,-0.128705256587394,0.0602630714696707,-0.504037835854051,-0.479058014130464,1.68021251087501,-0.209714750057362,2.65993980956558,-0.485038969678416,-0.810244300089467,-0.233992765154244,-0.493335727555863,2.04614930331511,0.364842369513317,1.49939589115987,-0.239271841783084,-0.387334977637082,-0.308622948116175,-0.261634391187088,-0.181689057916319,15.0094743113534,-6.15808662617683,"SP_2"
"mADT-52.tsv",0.101722619725329,-0.348761317741857,1.12402322652539,0.493992520624891,-0.235274656779001,2.33648914001868,-0.258929639641988,-0.22675253371779,-0.0862193469311793,-0.204970043196584,-0.320590092161774,0.138367360058602,1.13761943240312,-0.11442113222609,-0.109708076555884,1.02487004120482,0.0927285120605712,-0.295544111715728,-0.196588554815663,-0.479058014130464,-0.419181873263851,-0.292875500609946,1.28502110303655,-0.480293287099566,1.43255951621354,-0.448751113133824,-0.321405231118152,-0.105304308256755,-0.00794742267139866,-0.0884455450145251,-0.239271841783084,-0.388847007744252,0.666031467453315,-0.267117428644173,0.873896652927594,5.54513741557242,6.9867131280846,"SP_2"
"mADT-6.tsv",0.233504841244612,-0.348761317741857,1.51831155189094,-0.301677160577763,1.50810098556845,0.301400965316044,-0.16353450320965,-0.22675253371779,0.101096689351186,-0.00786569514306077,-0.349238358486674,-0.551355888280644,-0.620023531823918,-0.11442113222609,-0.109708076555884,0.252515339795764,-0.12238990033156,-0.200798006166117,0.778093627698124,-0.479058014130464,0.118339188229684,-0.270354333924713,1.17615713299984,-0.485038969678416,1.31743386548769,-0.193083734892252,-0.493335727555863,0.174967806664508,0.0333556690130574,0.915112166556169,-0.239271841783084,-0.221963018655592,-0.22377106074352,-0.242404713576235,2.56401564386747,11.4964970617241,-0.777843275035644,"SP_2"
"mADT-7.tsv",-0.310349151224185,-0.348761317741857,-0.926085597406149,0.401078196412276,-0.587640446485735,-0.50333487555413,5.80299131600536,-0.22675253371779,-0.203522438469308,-0.369181979444913,-0.349238358486674,-0.551355888280644,-0.657274770095468,-0.11442113222609,-0.109708076555884,-0.068576353822134,-0.107862240553658,-0.12616391735063,-0.400874524167038,-0.479058014130464,-0.393625957792532,-0.362827326308232,-0.457741186139715,-0.485038969678416,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.596173159704484,0.5026269023415,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.230414925572385,-0.534244746161153,-4.10339875170298,-9.58276544304514,"SP_1"
"mADT-8.tsv",-0.329634619947715,-0.348761317741857,-0.748203502070288,-0.433960048535386,-0.50650799739274,0.537019836604219,1.4173972611764,0.764962223771709,-0.203522438469308,0.678798711763702,-0.349238358486674,-0.551355888280644,-0.692706903089257,-0.11442113222609,-0.109708076555884,-0.248522325743723,1.15386351731112,-0.120021063911794,1.13717620998327,-0.178988252578078,-0.427663977108966,-0.362827326308232,-0.412257226747733,-0.485038969678416,-0.176046352270985,0.280253224491713,-0.493335727555863,1.1988774044378,2.11468426096307,-0.521503070844397,-0.239271841783084,-0.479146596776547,0.66743005002107,1.81315499396962,-0.523240209489203,-1.59099163298909,-6.90925304992924,"SP_1"
"mADT-9.tsv",-0.30074756670395,-0.348761317741857,1.94474693117716,-0.581138266903539,0.33595355471537,-0.50333487555413,-0.248983269522519,-0.176583512247019,-0.106556857708808,0.318794919476232,-0.349238358486674,-0.551355888280644,-0.716861320951607,-0.11442113222609,-0.109708076555884,-0.70901880746606,-0.128705256587394,1.53325397778117,-0.466048065104214,-0.448864417846282,0.577102110059038,9.23820821695408,-0.553255479365318,-0.485038969678416,-0.201382057640756,1.33325300496361,-0.493335727555863,0.914197190621909,-0.101905306034698,1.60269752026877,-0.239271841783084,-0.485668986017393,-0.308622948116175,0.642779135687126,-0.246839493113836,15.9338789250661,2.04368453460846,"SP_2"
"N-1.tsv",-0.365923576729218,2.86599105660044,-0.723805961789885,1.10241144744615,-0.587640446485735,-0.50333487555413,-0.233958855643533,-0.22675253371779,-0.194544098892544,-0.399151944228101,1.21975043846919,0.604841617721632,-0.151730604923697,-0.11442113222609,-0.109708076555884,-0.62394808316282,-0.128705256587394,-0.29848773240115,-0.409636972452117,-0.479058014130464,-0.427663977108966,-0.319625363140891,-0.553272555610275,1.38063450728581,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.664589189758251,-0.0544964980900753,-0.521503070844397,-0.239271841783084,-0.46543771499694,-0.308622948116175,-0.267117428644173,-0.534244746161153,-20.0608569311689,2.6739173009446,"SP_3"
"N-10.tsv",-0.367171054146807,-0.329425384545733,0.629920450586441,0.159219171242101,-0.587640446485735,3.95901629301886,-0.238285192266318,-0.22675253371779,-0.17318618834184,0.02420774479942,-0.309724493492792,-0.164970884420888,0.90775328857088,-0.113518204176716,-0.109708076555884,1.18025178784248,-0.127991662490454,-0.295442683469448,0.0806489402425263,-0.225939790274316,-0.427663977108966,-0.285474679380309,-0.556098807195964,-0.393727767547032,1.04707960719106,-0.477855747025542,-0.230158840099649,-0.584949882590984,-0.270682659964304,-0.521503070844397,-0.239271841783084,1.70579177714894,1.43106013019003,-0.267117428644173,-0.489181739713486,5.0526691803527,7.35436405441591,"SP_2"
"N-11.tsv",-0.36381269506276,-0.34373197114592,-0.789945327006948,-0.46538787499018,-0.496386147316031,0.253503501232652,-0.22178563216507,-0.22675253371779,-0.152914891238029,-0.404778720610238,-0.338047085052566,-0.480427566258687,-0.306256265571267,-0.11442113222609,-0.109708076555884,-0.65939638990476,-0.128705256587394,-0.295530826712893,-0.517450035260555,2.84065770089789,-0.427663977108966,-0.227138305162771,-0.479440571240591,-0.443565194823688,-0.410687146121049,-0.451543358292269,0.434377944580645,-0.64866747668957,-0.293816578516353,-0.520503043305156,-0.239271841783084,-0.485668986017393,-0.173692796859037,-0.267117428644173,-0.530962851606656,0.670912075983051,-1.92250126795746,"SP_4"
"N-12.tsv",-0.366673581594529,-0.348562652316292,-0.912451967794906,-0.581138266903539,-0.587640446485735,-0.50333487555413,-0.265204397282584,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.349238358486674,-0.54465603541778,-0.716007667860744,-0.11442113222609,-0.109708076555884,-0.71888555537815,-0.128705256587394,-0.29848773240115,-0.521140793659491,4.31458018605683,-0.427663977108966,-0.362827326308232,-0.55694793273316,-0.478824859073969,-0.764489526675796,-0.477855747025542,-0.439404113731583,-0.664589189758251,-0.304597077712393,-0.521503070844397,-0.11070712927394,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,2.49162829882736,-2.15576247036285,"SP_4"
"N-13.tsv",-0.35509204660398,-0.348761317741857,-0.793170119162908,2.4396943510386,-0.416752026028961,2.74991248455961,-0.244605263331356,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.3283284132501,-0.330867424534915,0.7510111251901,-0.11442113222609,0.147890835966065,0.675846885714099,-0.128705256587394,-0.29848773240115,-0.517922721440377,-0.374039719200244,-0.345478957157209,-0.3612428048851,0.330588854431678,-0.448876861987954,-0.714392495427801,-0.173867827974055,-0.186564718880136,-0.402803529473135,-0.290352259105319,-0.486189051331761,3.51826725842764,-0.485668986017393,4.4166416781399,-0.267117428644173,-0.489890368407387,5.82005672561146,9.88310073355679,"SP_2"
"N-14.tsv",-0.339382271542426,-0.308460099061442,-0.660536903140768,-0.463670563232299,-0.481061492132754,0.239175106467304,-0.250334264305488,-0.22675253371779,-0.202864539399698,1.29393469628169,-0.332528164224509,-0.196800110698155,1.07383602958835,-0.11442113222609,-0.109708076555884,0.0180408572687447,0.0155431858601169,0.564294247044593,0.0210643892744273,-0.406450773376237,-0.420242711120496,-0.362827326308232,-0.406129931853827,-0.293624826231791,1.01924384526531,-0.477855747025542,1.01398879681768,-0.337704573003467,-0.258266237810457,-0.498856414296286,4.97194952298639,-0.0637998950784856,-0.0378468861513281,-0.267117428644173,-0.434196045345753,-8.90997638427349,-1.06967506544122,"SP_5"
"N-15.tsv",-0.367171054146807,1.21811032312332,-0.849886510562821,-0.404255368020552,-0.587640446485735,-0.391905734879557,-0.24418207515138,-0.22675253371779,-0.202883786677185,-0.404778720610238,4.6935664699777,0.309970788419971,-0.512211031791306,-0.11442113222609,-0.109708076555884,-0.681626850307247,-0.128705256587394,-0.29848773240115,-0.484733696301859,-0.479058014130464,-0.427663977108966,-0.233758642673042,-0.55694793273316,2.61979127116593,-0.795573428233439,-0.477855747025542,-0.493335727555863,-0.654973390104602,-0.28161160505203,-0.521503070844397,0.0732911205488146,-0.485668986017393,-0.301321439030243,-0.267117428644173,-0.534244746161153,-18.2501608018209,-0.299365187554008,"SP_3"
"N-16.tsv",-0.367171054146807,0.773570884455302,-0.911005565931752,-0.469435546318965,-0.587640446485735,-0.50333487555413,-0.270879459955829,-0.22675253371779,-0.202779890546996,-0.404778720610238,5.44949290697855,0.504661054900613,-0.48883272719574,-0.11442113222609,-0.109708076555884,-0.710221562141254,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.479058014130464,-0.427663977108966,-0.360445332197819,-0.55694793273316,2.97304730618513,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.664589189758251,-0.306311775883794,-0.521503070844397,-0.239271841783084,-0.26767303543343,-0.308622948116175,-0.267117428644173,-0.534244746161153,-18.0021541827679,-0.687039403435941,"SP_3"
"N-17.tsv",-0.308631932522562,-0.321246124506523,-0.926085597406149,-0.581138266903539,-0.587640446485735,-0.50333487555413,-0.23489111064152,-0.22675253371779,-0.203522438469308,-0.393095442205871,-0.333948136720946,-0.414354500822229,-0.578184253328914,-0.0365171868161335,-0.109708076555884,-0.706650181598937,-0.128705256587394,-0.289365353719805,-0.521140793659491,2.74132487375999,-0.427663977108966,-0.362827326308232,-0.55694793273316,-0.321496811730757,0.12109854781206,-0.477855747025542,-0.216126184353314,-0.661782319310731,-0.119503322787899,-0.521503070844397,-0.239271841783084,-0.0343869579668871,-0.308622948116175,-0.267117428644173,-0.494419726440953,0.841651677225007,-2.65405438513655,"SP_4"
"N-18.tsv",-0.367171054146807,-0.274513246284546,-0.211156058110315,0.185588104559326,-0.587640446485735,-0.50333487555413,-0.220303361902189,-0.22675253371779,-0.201966483969563,-0.404778720610238,-0.0199033693416979,1.8022647765316,1.96306953406983,-0.113518059445783,-0.109708076555884,-0.360329046850636,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.444966804647811,-0.427663977108966,-0.300436160312439,-0.55694793273316,0.00890615663911657,0.361174175682364,-0.477855747025542,0.362426735660363,-0.664589189758251,-0.296315785352056,-0.521503070844397,-0.239271841783084,-0.427567935759696,-0.308622948116175,-0.267117428644173,-0.534244746161153,-1.29957519247183,6.6618522498228,"SP_5"
"N-19.tsv",-0.364949092035907,-0.173511765479799,-0.578478734814688,0.625921155735104,-0.523605513779031,1.03525862817299,-0.228414794054064,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.250865807332453,-0.336440656512456,0.306887070482726,-0.11442113222609,-0.109708076555884,-0.339870048107087,-0.128705256587394,-0.2867496205905,-0.521140793659491,0.426103224062727,-0.42625465995101,-0.172055972010465,-0.387831304213862,-0.290120807856847,-0.58085223384508,-0.444972385474379,0.96278718504678,-0.487013594454723,-0.292665601016401,-0.518856512514639,-0.239271841783084,0.57222198538916,0.638381539854551,-0.267117428644173,-0.521216516892817,-2.04746412558316,0.299890045512951,"SP_5"
"N-2.tsv",-0.340617746600224,-0.347064669637033,-0.753859846488351,4.32766914127513,-0.5220482545264,1.92696027659902,-0.164518805854575,-0.22675253371779,-0.2025668916647,-0.399987947754099,-0.313844248697117,-0.491536784127988,3.15251441892293,-0.11442113222609,-0.109708076555884,0.304057962821501,-0.128705256587394,-0.29848773240115,-0.519584448783605,-0.244107529434268,-0.381854047975128,-0.306119906275736,-0.0666902192890576,-0.446442661519613,-0.748212841152956,-0.45381529651094,0.848570565971977,-0.405621405701042,-0.129877072475302,-0.51770778323304,-0.239271841783084,0.0655435305214799,0.101044755117927,-0.267117428644173,-0.527325084643123,-6.69947479345684,9.47710853774972,"SP_5"
"N-20.tsv",-0.364579555638727,-0.346001547906107,0.888922876967639,-0.548360467236404,-0.244802400827608,5.20164942930682,-0.246171435468997,-0.22675253371779,-0.170882273398752,-0.38140069004389,-0.341836231176745,-0.4413625193836,-0.00386534606048108,-0.0350355593317319,-0.109708076555884,0.570993374016202,-0.118011057264737,-0.29848773240115,-0.0325511735462299,-0.479058014130464,-0.424376573337013,-0.199536964199115,-0.253236811190934,-0.463948544344062,-0.306900113523121,-0.452287599551303,-0.433304198915021,-0.475032401536786,-0.30026976524147,-0.490635974013772,2.0262547613016,-0.473660910949409,4.10160920213475,-0.267117428644173,-0.0570102869620137,5.86129891166622,9.18856660501119,"SP_2"
"N-21.tsv",-0.367171054146807,-0.348761317741857,-0.71024847952216,-0.111291054222384,-0.587640446485735,-0.177000305541725,-0.257514884062925,-0.22675253371779,-0.200082186150129,-0.404778720610238,-0.348198119235849,-0.537310244184966,0.921737470772489,-0.11442113222609,-0.109708076555884,0.0638562416881861,-0.128705256587394,-0.29848773240115,-0.52034032168397,1.11501480575689,-0.427663977108966,-0.362827326308232,-0.521002669211322,-0.4834880972064,-0.0901594519801596,-0.477855747025542,0.615204490554389,-0.660149375744611,-0.299168119724171,-0.521503070844397,-0.239271841783084,0.114245965325128,-0.30511122094058,-0.267117428644173,-0.530685769477326,-2.11284186573888,1.17969118668859,"SP_5"
"N-22.tsv",-0.367171054146807,2.53087938185858,-0.926085597406149,-0.106137214543412,-0.587640446485735,-0.50333487555413,-0.181097030587183,-0.22675253371779,-0.203522438469308,-0.404778720610238,1.03936175943378,0.331312847441077,-0.509814449956328,-0.11442113222609,-0.109708076555884,-0.592230262576135,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.464743887876645,-0.427663977108966,-0.360650990341822,-0.55694793273316,2.1645217397754,-0.766998639143637,-0.477855747025542,-0.461891759968085,-0.513409750689552,-0.23001961542509,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-20.0590718368868,1.92788601789038,"SP_3"
"N-23.tsv",-0.367171054146807,0.781836435156403,-0.651085168485741,-0.439463463382359,-0.586871856354757,-0.484915488863096,-0.257896542071027,-0.22675253371779,-0.160694609145847,-0.404778720610238,1.03717096509979,1.49090184024127,-0.0249051612935065,-0.0988244679144366,-0.109708076555884,0.278088650986076,-0.128705256587394,-0.29848773240115,-0.20655609210143,-0.479058014130464,-0.372011758366032,-0.228135237632154,-0.488194915269198,2.73042545370643,-0.530723396801461,-0.477855747025542,-0.367491307578198,-0.520450022224923,-0.277202197986398,-0.324714157718512,6.62244282415147,-0.438091920073354,-0.308622948116175,-0.267117428644173,-0.396809788551994,-10.1247323556083,-1.20017039127887,"SP_3"
"N-24.tsv",-0.367171054146807,0.259817922580604,-0.171552829970481,0.0249679158017472,-0.558230955030046,-0.50333487555413,-0.218816060467356,-0.22675253371779,-0.108909188048573,0.660287645728269,3.3961794753514,2.19269674379941,0.81027387449631,-0.11442113222609,-0.109708076555884,0.705301551992041,-0.128705256587394,0.575052863327976,-0.457174284640579,-0.479058014130464,-0.427663977108966,-0.000623679054328114,-0.29484433006187,1.77333562974845,-0.814029381636088,-0.477855747025542,-0.493335727555863,-0.55707708711445,-0.29669015434711,-0.521503070844397,-0.239271841783084,1.21760060679239,-0.308622948116175,-0.267117428644173,-0.340334731672583,-15.9319048093928,0.660945216668228,"SP_3"
"N-25.tsv",-0.367171054146807,-0.322923105453762,-0.803495703401401,-0.432017040743629,-0.587640446485735,-0.50333487555413,-0.269576423063517,-0.22675253371779,-0.200073075790334,-0.396131779919465,-0.300869512793399,-0.49795845595319,-0.192164421872945,-0.11442113222609,-0.109708076555884,-0.458538395323837,-0.128705256587394,-0.288360352308905,-0.501477295580565,3.856070052657,-0.427663977108966,-0.362135758015205,-0.554123867421208,-0.462180771910055,-0.539109386489234,-0.477855747025542,-0.0143924239597432,-0.645113564975585,-0.287820730430339,-0.521503070844397,-0.239271841783084,-0.477896391696417,-0.308622948116175,-0.267117428644173,-0.534244746161153,1.75765827727793,-2.13553330082449,"SP_4"
"N-26.tsv",-0.367171054146807,3.85050736916927,-0.926085597406149,-0.581138266903539,-0.587640446485735,-0.50333487555413,-0.260440141677368,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.349238358486674,-0.317346900647455,-0.716861320951607,-0.11442113222609,-0.109708076555884,-0.71888555537815,-0.128705256587394,-0.0680136248336915,-0.519618710146317,-0.479058014130464,-0.427663977108966,0.765839558065399,-0.55694793273316,2.11181254821198,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.611121739533397,-0.298474554930293,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.261749816146072,-0.534244746161153,-21.4749412740741,2.96908081652995,"SP_3"
"N-27.tsv",-0.35113461915469,-0.135823575096744,0.0238563453290482,-0.323795055202652,-0.280637142513808,-0.482657966074137,-0.190499970730929,-0.22675253371779,-0.189095267591312,-0.404778720610238,-0.312021750761777,-0.0555945372079782,0.0175308083536418,-0.102907569449363,-0.109708076555884,-0.634717983724792,-0.128705256587394,-0.29848773240115,-0.512328959419178,0.216804532682067,-0.425121131882671,-0.0504344336157771,-0.46639059773002,-0.12196451106144,-0.144169280842877,-0.142805681722062,0.837029566210724,-0.615714392960335,-0.238272579847906,-0.507177434822138,3.6460926214066,-0.35098738376039,-0.308622948116175,-0.264527858098814,-0.500290239627773,-8.83227514408635,-1.06607784070653,"SP_5"
"N-28.tsv",-0.358782119291785,-0.348761317741857,-0.083099097381269,-0.277678102759129,-0.568990274112984,-0.50333487555413,-0.270873605183899,-0.22675253371779,-0.140126788983802,-0.310182498169652,-0.347640931011207,-0.520543062191045,0.575831842009052,-0.11442113222609,-0.104760736500433,-0.597804419914165,-0.128705256587394,-0.29848773240115,-0.341672844147273,0.283426930959284,-0.427663977108966,-0.119515943300686,-0.470442360881675,-0.462175863484829,0.519467975898471,-0.477855747025542,1.77330543854084,-0.45777857364233,-0.302438990470787,-0.513509485243836,-0.239271841783084,-0.483725420177677,-0.308622948116175,-0.267117428644173,-0.503639133120894,-3.49493224401885,2.44385752389324,"SP_5"
"N-29.tsv",-0.366439737350648,-0.347885164704671,-0.510207530677453,2.03286748520327,-0.571984073465697,-0.50333487555413,-0.262368723685451,-0.22675253371779,-0.198259008092509,-0.404778720610238,-0.340186594271446,-0.537029755013664,0.535554031215621,-0.11442113222609,-0.109708076555884,0.6763480641932,-0.123273061426507,-0.29848773240115,-0.479348387282386,-0.303404620092232,-0.421170075952231,-0.23724976138076,-0.517446195297334,-0.482962800561411,-0.735862510696795,-0.477855747025542,6.02819572015514,-0.642795897278572,-0.284950622851881,-0.521503070844397,-0.239271841783084,0.107346490507288,-0.308622948116175,-0.267117428644173,-0.533291858336728,-6.96175069741156,5.88143738829398,"SP_5"
"N-3.tsv",-0.354910526674207,-0.348761317741857,0.249947560044039,0.230783018732158,-0.48524474452672,-0.351731673872019,-0.191968728279782,-0.22675253371779,0.1139891004124,-0.404778720610238,-0.349238358486674,-0.551355888280644,1.75970874758348,-0.11442113222609,-0.109708076555884,-0.560309655895183,-0.128705256587394,-0.292319205703188,-0.513441345614874,-0.298762331454352,-0.427663977108966,0.220997612821787,-0.413317803657983,-0.485038969678416,0.0052547710513125,-0.278112066707975,1.46513395424623,-0.201952209300585,-0.195287522921057,-0.503770371052329,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.505717663694908,-3.59617858910316,3.81480988884437,"SP_5"
"N-30.tsv",-0.363676932381739,-0.319807268773159,1.1048069385578,0.709337103940759,-0.510678846849027,-0.50333487555413,-0.254212897540532,-0.22675253371779,0.723805616699551,-0.404778720610238,-0.216999375401999,0.384458144585485,3.51620458117257,-0.11442113222609,0.533670783183952,-0.05180542227892,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.475231666760254,-0.426555874110418,0.0632165156808805,-0.442850034212423,-0.29507816858832,1.01737899389601,-0.424624490079911,0.997590314019035,-0.638557920551225,-0.295189574387775,-0.513179439206248,-0.239271841783084,0.797428746210823,-0.308622948116175,-0.267117428644173,-0.516033726780888,-3.20571403217258,5.94689102333275,"SP_5"
"N-31.tsv",-0.367171054146807,-0.348187228746403,-0.476297723867719,-0.245670144545753,-0.58704860102315,-0.446600186948039,-0.260964288941583,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.301333624732331,-0.358628414267655,1.16285935582544,0.0146870325770565,-0.109708076555884,-0.649093698057623,-0.128705256587394,-0.29848773240115,-0.521140793659491,0.0294232266278312,-0.427663977108966,-0.32860027024246,-0.55694793273316,-0.441778712404241,-0.560397637774856,-0.477855747025542,1.08212449042127,-0.662641944420919,-0.305856779311041,-0.521503070844397,0.0875255359129326,0.0438915507818174,-0.308622948116175,-0.267117428644173,-0.534244746161153,-3.10131379418518,1.49640363467733,"SP_5"
"N-32.tsv",-0.367171054146807,-0.339303288174891,-0.26800326662613,0.618329215232638,-0.554326017150832,-0.50333487555413,-0.26696317912539,-0.22675253371779,-0.170674257156044,-0.320208624954173,-0.349238358486674,-0.483696550821929,0.0265224422286082,-0.11442113222609,-0.0211191873858274,1.89926361326261,-0.0879828375256888,-0.29848773240115,0.0268871339004583,2.97395954183891,-0.427663977108966,0.296463141426505,-0.553071393270745,-0.380262191893947,-0.594374116984331,-0.464110679513092,-0.338349042073912,-0.61379494904406,-0.266373338762599,-0.521503070844397,0.0440932888507171,-0.462806224145786,-0.308622948116175,-0.267117428644173,-0.531673151692237,2.1339941723183,0.310906646258443,"SP_4"
"N-33.tsv",-0.367171054146807,2.97411625513492,-0.877904972002792,-0.571720618466744,-0.587640446485735,0.767819917159351,-0.116452796130268,-0.22675253371779,-0.203522438469308,-0.404778720610238,0.0394867743724534,0.500053718611638,0.648138873103047,-0.104053452326544,-0.109708076555884,-0.715628918294453,-0.128705256587394,-0.276635151910229,-0.519322392860629,-0.479058014130464,-0.427663977108966,-0.348501755840178,-0.545979290778175,1.1630467123609,-0.789866487249766,-0.477855747025542,-0.370873986774308,-0.651141521222533,-0.269511321572953,-0.521503070844397,-0.239271841783084,-0.456917862151711,0.288090530579215,-0.267117428644173,-0.534244746161153,-21.1227182865632,1.44769708013889,"SP_3"
"N-34.tsv",-0.367171054146807,5.91047031730203,-0.926085597406149,-0.581138266903539,-0.587640446485735,-0.50333487555413,-0.254431413556538,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.349238358486674,-0.537929198509098,-0.716861320951607,-0.11442113222609,-0.109708076555884,-0.71888555537815,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.479058014130464,-0.427663977108966,-0.354306538817936,-0.55694793273316,-0.234537078351763,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.664589189758251,-0.292781951233366,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-22.5952563233969,2.57633699549645,"SP_3"
"N-35.tsv",-0.367171054146807,3.5768275134143,-0.926085597406149,-0.512788255265984,-0.587640446485735,-0.50333487555413,-0.223529729513494,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.11375094190659,-0.0144201357848567,-0.688328895464894,0.0472832862456605,-0.109708076555884,-0.71888555537815,-0.115839806573954,-0.29848773240115,-0.295771183002194,-0.463125628470813,-0.427663977108966,-0.362827326308232,-0.55694793273316,1.81677139040355,-0.835481411818756,-0.477855747025542,-0.476002982407053,-0.664589189758251,-0.290174244722194,-0.521503070844397,-0.239271841783084,-0.463999861726228,-0.308622948116175,-0.267117428644173,-0.534244746161153,-21.214821705731,2.41075946709411,"SP_3"
