1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
mADT-19.tsv	36.2751792420621	0.102424035506999	0.512120177534995	13.8101741208604	0.495049504950495	9.30351655855241	0	0.512120177534995	1.31444178900649	5.12120177534995	0.0682826903379993	2.13383407306248	0.477978832365995	1.07545237282349	11.0617958347559	13.3321952884944	4.40423352680096
mADT-29.tsv	36.9363314187951	0.0305511426127337	2.84125626298424	14.0229744592448	3.50116094341928	2.87180740559697	0.0122204570450935	9.31809849688378	3.15898814615667	7.58279359648051	0.00611022852254674	0.00611022852254674	0	0.238298912379323	12.5381889282659	6.55627520469266	0.378834168397898
N-38.tsv	51.0721757322176	3.00732217573222	0.565507322175732	0.408603556485356	1.48404811715481	0.738755230125523	0.00326882845188285	20.2536610878661	7.65886506276151	3.6578190376569	0.0882583682008368	1.14082112970711	0.0523012552301255	0.87277719665272	0.176516736401674	4.25601464435146	4.56328451882845
N-21.tsv	50.6091885946358	1.15068956764532	0.253828581098232	0.541500973009561	4.80582113545985	1.77256959133598	0	15.4877739233438	5.40654877739233	6.72645739910314	0.0592266689229207	0.283441915559692	0.00423047635163719	3.57052204078179	0.702259074371774	5.11887638548101	3.50706489550723
N-28.tsv	47.2871235721703	3.03738317757009	1.12928348909657	1.46028037383178	4.17964693665628	1.16822429906542	0.0129802699896158	15.9981827622015	2.74532710280374	9.51453790238837	0.058411214953271	3.66692627206646	0.0324506749740395	0.305036344755971	1.23961578400831	6.07476635514019	2.08982346832814
N-32.tsv	53.0358705161855	3.51706036745407	1.49606299212598	1.38232720909886	2.0909886264217	2.082239720035	0.00874890638670166	12.6421697287839	3.03587051618548	8.39020122484689	0.68241469816273	2.38845144356955	0.0349956255468066	0.122484689413823	0.78740157480315	6.88538932633421	1.41732283464567
N-17.tsv	61.0126229812512	4.87748282903286	0.645071468349731	0.0974568405420457	1.55930944867273	3.71264154445888	8.26990904028216	5.58288472248004	4.76146278076852	2.09300167068869	0.0324856135140152	0.0928160386114721	0.0371264154445888	0.329496937070726	0.0510488212363096	2.63133469463523	4.21384815296083
N-11.tsv	60.191624169371	3.12161953330243	0.687683511049297	1.6767114819966	2.65028589089785	2.85118219749652	0	10.8020398701901	2.17895224849328	3.21434090557874	0.0849945912532839	0.355431927059187	0	5.94962138772987	1.81579354041106	2.19440581053933	2.22531293463143
mADT-49.tsv	52.5376638622579	0.434357268636275	1.64351398943455	2.0817843866171	3.72921150459793	6.24926628839757	0.00391312854627275	7.74408139307376	5.53316376442966	5.67012326354921	0.00782625709254549	0.0234787712776365	0	6.46840148698885	2.01526120133046	4.21443944433575	1.64351398943455
mADT-48.tsv	0.370480142264375	0.0370480142264375	3.46028452874926	2.28956727919384	1.92649673977475	5.69057498518079	0.00740960284528749	1.27445168938945	4.15678719620628	2.88233550681683	0.0666864256075874	0.00740960284528749	0.044457617071725	0	1.22999407231772	75.6816834617665	0.874333135743924
N-56.tsv	2.6054895534617	0.02867677181483	0.43015157722245	0.0245800901269971	0.794756247439574	0.507988529291274	0.00409668168783286	1.33142154854568	16.4563703400246	2.67513314215485	0.0450634985661614	59.2953707496927	0	0.0942236788201557	0.639082343301925	5.61245391233101	9.45514133551823
N-42.tsv	9.42090797080845	4.00909866363378	0.22746659084447	0.473888730925979	0.786655293337124	7.25049758316747	0.0189555492370391	5.94256468581177	1.80077717751872	3.81006539664487	0.0568666477111174	0.113733295422235	0.00947777461851957	0.360155435503744	0.530755378637096	4.39768742299308	60.7904464031845
N-45.tsv	29.143059490085	3.24598677998111	0.243940824677369	0.0157381177211206	2.23481271639912	2.01054453887315	0.102297765187284	4.0801070192005	11.7170286433743	6.61000944287063	0.133774000629525	5.29194208372679	0.086559647466163	0.188857412653447	0.0826251180358829	3.32467736858672	31.488039030532
mADT-40.tsv	3.34487323083189	0.336014662457998	3.05467874961816	16.5461765604317	4.22054780572243	7.32104673658487	0.00509113124936361	7.16831279910396	3.51288056206089	2.68811729966399	0.0305467874961817	0.198554118725181	0.152733937480908	32.7716118521535	8.28327054271459	9.72915181753386	0.636391406170451
N-13.tsv	8.09593124003604	2.07943439384487	0.935745477230193	5.51050114368892	1.06051154086089	1.87149095446039	0.00693144797948291	27.3168364871422	2.01011991405004	2.89041380744438	5.78775906286823	2.37748665696264	0	27.4970541346087	4.60941290635614	2.84882511956748	5.10154571289942
N-10.tsv	16.0429054447942	5.92281683572345	1.49236329719016	1.84796548909875	3.77171505188294	1.35828378220823	0.151568147370876	15.6115191792002	8.15553223737904	6.12102133613151	0.104931794333683	0.343943103649295	0	23.0849947534103	0.687886207298589	9.47883875480937	5.82371458551941
N-20.tsv	7.92765473547409	1.96566848973845	0.77435425353333	5.99447663399578	3.63892348513565	1.44582227757622	0.00541506471002328	11.2470894027184	4.03963827367737	6.77424595223913	2.33930795473006	0.135376617750582	0.00541506471002328	32.8315373368712	3.54145232035523	7.34282774679158	9.99079438999296
N-8.tsv	0.286418437354293	21.1549990008659	12.4425497901818	0.266435755678412	5.44861120362353	3.88996203290482	0.0732698328115633	24.0125224805169	9.96469726237261	4.9157396922667	0.206487710650769	0.0399653633517618	0	0.0199826816758809	0.259774861786452	11.7897821887697	5.22880170518884
mADT-14.tsv	8.45165147212674	27.9180989388731	1.86818113884322	3.35525332536243	4.10252578089972	2.82468988193095	0	11.4108503960544	3.62427140935585	7.4428336571514	0.0149454491107458	0.0597817964429831	0.0298908982214916	5.52234344642056	9.41563293976984	11.784486623823	2.17456284561351
mADT-42.tsv	1.5888054806501	14.2919612273158	3.78252313971285	7.99504409299614	3.23591574958093	5.63370016762627	0	13.3445084177538	4.96319510239778	10.115880766708	0.0291523941403688	0.0947452809561985	1.2171124553604	0.13118577363166	8.70927774943517	20.8512499088988	4.0157422928358
mADT-4.tsv	7.0832173671027	22.0660543649689	1.52147694591335	1.39623341682902	6.21115131273773	4.53659894238798	0	11.3461360051953	4.64328787457092	5.78903423323128	0.0324705445774191	0.00463864922534558	18.0721773819464	0.79784766675944	12.8490583542073	3.16355877168569	0.487058168661286
mADT-2.tsv	7.3966585614558	0.0941250294140717	5.11412659816456	10.7459408581065	0.470625147070358	6.89465840458075	0	11.0361596987999	2.30606322064476	3.8983449682328	0.0156875049023453	1.090281590713	15.4051298141031	3.47478233586948	23.9077574711742	7.52215860067456	0.627500196093811
mADT-3.tsv	3.33333333333333	6.70309653916211	3.4608378870674	12.5136612021858	3.80085003035823	13.4972677595628	0	12.5804493017608	1.36612021857923	10.8439587128112	0.0789313904068003	0.00607164541590771	14.7783849423194	0.892531876138434	10.5525197328476	5.30661809350334	0.285367334547662
mADT-1.tsv	8.79063378899863	2.90404866243705	2.49198770357774	13.0485970305448	0.882987768984237	7.79645496762378	0	10.5696906272483	2.0733860945778	3.79357708156191	0.137353652953104	0.00654065014062398	27.0325070311989	10.9621296356858	6.0828046307803	2.95637386356204	0.470926810124926
mADT-35.tsv	8.32945556072592	1.49837133550489	3.42484876686831	6.41228478362029	2.98743601675198	23.2666356444858	0	3.6016751977664	2.95951605397859	5.63052582596557	0.0372266170311773	0.0372266170311773	24.0577012563983	0.595625872498837	11.8845974872034	5.00697999069335	0.269892973476035
mADT-44.tsv	1.96300305028043	0.0590376857227197	2.61733740037391	6.23339565089049	27.5804388467972	7.7191774082456	0	2.93220505756174	5.52494342221785	15.9155761094165	0.00491980714355997	0	0.0737971071533996	0.0196792285742399	21.2781658958969	7.79789432254256	0.280429007182918
