1	2	3	4	7	9	10	11	12	13	16	17	21	25	26	27	32	35	0	6	14	18	19	20	22	23	28	30	31	36	38	39	5	29	33	34	15	24	37	8
N-1.tsv	0.00770772313858486	49.7379374132881	0.547248342839525	8.22414058887005	0.531832896562355	0.0616617851086789	0.00770772313858486	10.1819022660706	5.83474641590874	2.0348389085864	0.223523971018961	0.192693078464622	0.470171111453677	0.184985355326037	0.0231231694157546	20.3021427470325	1.37968244180669	0.053954061970094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N-10.tsv	0	0.327638661362041	4.61034402059443	3.96091738825181	0.514860753568921	0.228176924877136	0.643575941961151	0.280833138310321	2.13550198923473	6.40650596770419	4.89702784928622	2.27591855838989	2.77907793119588	0.362742803650831	0.00585069038146501	1.08822841095249	0.228176924877136	6.40065527732272	1.80786332787269	33.6648724549497	0.00585069038146501	0.00585069038146501	0.00585069038146501	3.58647320383805	2.34612684296747	3.08331383103206	5.89164521413527	1.28130119354084	0.19892347296981	9.15633044699275	0.2340276152586	1.58553709337702	0	0	0	0	0	0	0	0
N-11.tsv	0.0311720698254364	0.116895261845387	0.553304239401496	0.849438902743142	1.05985037406484	0.52213216957606	0	0.109102244389027	0.537718204488778	2.22100997506234	0.210411471321696	2.54052369077307	0.0233790523690773	0.872817955112219	0.732543640897756	0.677992518703242	0.124688279301746	0	18.336970074813	7.8319825436409	0	0	0.0077930174563591	9.23472568578554	42.2069825436409	0.935162094763092	1.82356608478803	6.19544887780549	0.0545511221945137	0.974127182044888	0.0233790523690773	0.0155860349127182	1.0286783042394	0.140274314214464	0.0077930174563591	0	0	0	0	0
N-12.tsv	0.00521077588452921	0.00521077588452921	0.0625293106143505	0	0.145901724766818	0	0	0	0.0573185347298213	0.00521077588452921	0	1.29748319524777	0	0	0	0.114637069459643	0.0416862070762337	0	23.7924026887604	0	0	0	0	2.03220259496639	68.777030899901	2.62623104580272	0.343911208378928	0.406440518993278	0	0	0	0.00521077588452921	0	0	0	0.281381897764577	0	0	0	0
N-13.tsv	0.0766230147673447	0	0.369183616606297	15.1504597380886	0.390080802451936	0	0	0.139314572304263	1.14237949289496	5.42630259125105	3.37141264976317	1.31652270827529	0.0139314572304263	0.00696572861521315	5.73279465032042	0.404012259682363	0.104485929228197	0	2.90470883254388	23.007801616049	0	0	0	1.62301476734466	0.912510448592923	0.125383115073837	0.355252159375871	1.40011145165784	0.612984118138757	23.3142936751184	0.215937587071608	1.38617999442742	1.31652270827529	1.10755084981889	0.188074672610755	4.9804959598774	2.49373084424631	0.410977988297576	0	0
N-14.tsv	0.196483971044467	0.713547052740434	0.822130299896587	0.656670113753878	0.341261633919338	0.00517063081695967	2.66287487073423	0.124095139607032	2.04756980351603	7.37849017580145	1.98552223371251	5.43433298862461	2.61633919338159	0	1.08583247156153	2.38366080661841	0.31540847983454	1.28748707342296	11.9958634953464	5.85315408479835	0	1.23578076525336	1.73216132368149	17.6473629782834	0.703205791106515	4.71561530506722	6.06514994829369	7.66804550155119	0.853154084798345	1.48914167528438	0.542916235780765	0.651499482936918	0.915201654601861	0	0.134436401240951	7.69906928645295	0	0.0413650465356774	0	0
N-15.tsv	0	24.2699688227287	0.206384753875203	0.865059500285426	0.386422517893997	0.00439116497606815	0	32.7624818864445	4.35164449128354	0.737715715979449	0.087823299521363	0.23712290870768	0.153690774162385	0.553286786984587	0	33.825143810653	0.149299609186317	0	0	0.768453870811926	0	0	0	0	0	0	0.114170289377772	0	0.0219558248803408	0.0351293198085452	0	0.0658674746410223	0	0	0	0.40398717779827	0	0	0	0
N-16.tsv	0	17.3644754959457	0.0407975929420164	0.54566780559947	0.00509969911775205	0.00509969911775205	0	37.6306797898924	5.32918557805089	0.82105155795808	0.0203987964710082	0	0	0.0101993982355041	0	37.6306797898924	0.0152990973532562	0.581365699423734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N-17.tsv	0.525874906924795	0.618950111690246	0	0	0.753909158600149	0	0.0232688011913626	0.144266567386448	1.00521221146687	0.725986597170514	0.0418838421444527	3.89985107967237	0	0	0	2.58749069247952	1.49385703648548	1.74981384959047	26.6474311243485	0	0.670141474311243	0	0.0232688011913626	3.77885331347729	39.6267684288905	7.59028294862249	3.97431124348474	1.79169769173492	0.00930752047654505	0	0.274571854058079	2.04300074460164	0	0	0	0	0	0	0	0
N-18.tsv	0	1.2420566146736	2.09127671865973	4.04968226458694	0.785673021374928	0.0115540150202195	0	2.31080300404391	12.842287694974	10.4332755632582	0.912767186597343	24.8700173310225	0	0.288850375505488	0	5.81166955517042	0.0751010976314269	0.167533217793183	6.40092432120162	0	0.00577700751010976	0	0	8.64818024263431	0.311958405545927	8.64818024263431	3.69728480647025	4.11322934719815	0	0	0	2.28191796649336	0	0	0	0	0	0	0	0
N-19.tsv	0.0161251310166895	3.18471337579618	1.10457147464323	6.92574377166814	0.717568330242683	0	0	0.749818592276062	1.27388535031847	4.32959767798113	1.04813351608482	4.88591469805692	0	0.959445295493026	1.24969765379344	2.49133274207853	0.104813351608482	3.31371442392969	20.8336692735628	12.4486011448843	0	0	0.0241876965250343	8.28025477707006	8.99782310731275	1.78988954285254	0.854631943884544	7.6029992743691	0.475691364992341	5.34548093203257	0.0725630895751028	0.193501572200274	0.564379585584133	0.137063613641861	0.0161251310166895	0	0	0.00806256550834476	0	0
N-2.tsv	0.178724621103803	0.0285959393766085	0.507577923934801	26.1223906205319	1.65856448384329	0.00714898484415213	0.00714898484415213	0.250214469545325	0.328853302830998	15.177294824135	2.62367743780383	0.157277666571347	0.00714898484415213	0.264512439233629	3.3600228767515	0.457535030025736	1.05804975693452	1.60137260509008	9.53674578209894	18.2370603374321	0	0	0	5.73348584501001	2.1661424077781	0.0428939090649128	0.271661424077781	6.49842722333429	0.643408635973692	2.14469545324564	0.0357449242207607	0	0.53617386331141	0.0929368029739777	0.0214469545324564	0	0	0.243065484701172	0	0
N-20.tsv	0.0163016899418573	0.0434711731782861	4.99918491550291	0.163016899418573	0.364071075368146	0.228223659186002	0.0326033798837146	0.0489050698255719	0.56512525131772	2.61370428734445	3.0918871923056	0.999836983100581	2.09748410585231	0.711840460794436	1.94533499972831	0.233657555833288	0.0489050698255719	0.0326033798837146	0.206488072596859	40.0097810139651	0.478182904961148	0.0815084497092865	0	1.66820627071673	0	1.38020974841059	1.53779275118187	0.271694832364288	0.440145628430147	21.5780035863718	2.30397217844917	5.93924903548335	2.61913818399174	0.0923762430038581	0.163016899418573	2.9777753627126	0	0.0163016899418573	0	0
N-21.tsv	0	0	0.734950507668125	2.88882280470708	0.246399592166192	0.0297378818131611	0	0.00849653766090318	0.0892136454394834	7.42597391562938	2.31955478142657	0.378095925910192	0.00424826883045159	0	0.284634011640257	0.021241344152258	0.0679723012872255	2.01367942563405	34.2367985046094	2.82934704108076	0	0	0	15.5911466077573	16.980330515315	3.97637962530269	2.68065763201495	6.20247249245932	0.0127448064913548	0.021241344152258	0.021241344152258	0.93461914269935	0	0	0	0	0	0	0	0
N-22.tsv	0	44.7575360419397	0	2.33102415278038	1.29189290395057	0	0	9.05261187043625	4.47481744991575	0.748923422580041	0.299569369032016	5.78543343943082	0	0.00936154278225051	0	28.9646133682831	0.430630967983524	0	0.767646508144542	0	0	0	0	0.0842538850402546	0.121700056169257	0.102976970604756	0.196592398427261	0.140423141733758	0.346377082943269	0	0	0.0936154278225051	0	0	0	0	0	0	0	0
N-23.tsv	0	17.7461822011585	0.754783219238196	0.70212392487274	0.193084079340004	0.298402668070915	0	9.12761102334562	10.4557954478966	2.52764612954186	2.38137031186004	1.04733485460184	1.34573752267275	0.585103270727283	0.438827453045463	35.4982154350243	0.175530981218185	0.128722719560002	0.070212392487274	0.128722719560002	0.0936165233163653	0	0	0.918612135041835	0	0.397870224094553	0.883505938798198	0.567550172605465	0.333508864314552	0	0.66116669592183	2.23509449417822	0.00585103270727283	0	1.03563278918729	8.98718623837107	0	0.274998537241823	0	0
